sentence,log-prob-pcfg_mean,rating_gram_mean,rating_frequency_mean,rating_conversational_mean,dep_length_mean,avg_word_freq_zipf,avg_word_length
He felt more embarrassed than frightened.,-10.0766657142857,7.0,5.8125,5.5625,1.5714285714285714,5.3500000000000005,5.833333333333333
He felt silently and secretly fulfilled.,-12.5012242857143,6.4375,3.6428571428571,3.1764705882353,1.8571428571428572,5.098333333333334,5.666666666666667
He finally hit the ball back.,-9.1122814285714,6.8235294117647,4.6470588235294,5.1666666666667,1.8571428571428572,6.006666666666667,3.8333333333333335
He gave me a great deal.,-8.3737342857143,6.6,6.0666666666667,6.4285714285714,2.0,6.163333333333334,3.0
He glanced wistfully out the window..,-15.88756,6.4705882352941,5.0625,3.2,1.7142857142857142,5.211666666666667,5.0
He had partners and an assistant.,-9.2215271428571,6.75,4.5625,4.6923076923077,1.7142857142857142,6.04,4.5
He handed her the leather bag.,-11.5751042857143,7.0,5.2,4.1428571428571,2.0,5.713333333333334,4.0
He has had a distinguished career.,-8.2653728571429,6.5333333333333,5.9444444444444,5.0666666666667,1.8571428571428572,6.003333333333333,4.666666666666667
He held out a duffel bag.,-9.419542857142899,6.75,5.2352941176471,4.0,2.0,5.531666666666666,3.1666666666666665
He inspected it with obvious satisfaction.,-10.1786342857143,6.7333333333333,4.7777777777778,3.0666666666667,1.7142857142857142,5.465,6.0
He is quite sick and weak.,-8.0040714285714,6.8,5.3571428571429,6.1428571428571,1.7142857142857142,6.0,3.3333333333333335
He joins us now from Phoenix.,-9.9532928571429,6.6363636363636,4.6315789473684,4.375,1.8571428571428572,5.631666666666667,3.8333333333333335
He just laughs when we weep.,-11.526287142857102,6.6470588235294,4.3125,3.8666666666667,1.8571428571428572,5.580000000000001,3.6666666666666665
He looked annoyed at being disturbed.,-11.5928785714286,6.6875,4.2,3.875,1.7142857142857142,5.366666666666666,5.166666666666667
He might need the knife again.,-10.2434971428571,7.0,4.4666666666667,5.3571428571429,1.8571428571428572,6.026666666666667,4.0
He must pray to be spared.,-10.9801671428571,6.8235294117647,4.3571428571429,4.0769230769231,1.8571428571428572,5.771666666666667,3.3333333333333335
He only doubted his own abilities.,-10.5502014285714,6.25,4.2,4.0625,1.8571428571428572,5.451666666666667,4.666666666666667
He pointed at the smaller circle.,-8.8724685714286,6.9090909090909,4.7894736842105,3.125,1.8571428571428572,5.821666666666666,4.5
He pulled up on the knob.,-9.4979942857143,6.8235294117647,3.8235294117647,3.6666666666667,1.7142857142857142,5.98,3.1666666666666665
He put the car in gear.,-8.16133,6.8823529411765,5.9230769230769,4.4666666666667,1.8571428571428572,6.21,2.8333333333333335
He remained thoughtful for a moment.,-9.136564285714298,6.8235294117647,5.0,4.4444444444444,1.7142857142857142,5.791666666666667,5.0
He seemed extremely pleased with himself.,-9.8612571428571,6.9090909090909,6.1052631578947,4.875,1.5714285714285714,5.473333333333334,5.833333333333333
He seemed quite unconcerned and relaxed.,-10.2560271428571,6.8888888888889,5.8125,5.375,1.7142857142857142,5.16,5.666666666666667
He sneered contemptuously at the Daimons.,-12.1130414285714,6.4444444444444,2.125,3.125,1.7142857142857142,4.273333333333333,5.833333333333333
"He spoke baldly, with no pride.",-10.12222125,6.6153846153846,3.0,3.0833333333333,2.0,5.143333333333334,4.0
He stopped at the bedroom door.,-9.6541528571429,7.0,6.125,5.5625,1.8571428571428572,5.916666666666667,4.166666666666667
He told her the truth unabashedly.,-11.1229585714286,6.5625,3.6,2.875,2.142857142857143,5.641666666666667,4.666666666666667
He took another sip of beer.,-10.6859185714286,6.9090909090909,6.3157894736842,3.125,1.5714285714285714,5.618333333333333,3.6666666666666665
He treated them like puppy dogs.,-11.3564342857143,6.5294117647059,5.0,5.4375,1.7142857142857142,5.461666666666666,4.333333333333333
He truly was a skilled marksman.,-10.6703285714286,6.9411764705882,5.0588235294118,4.75,1.8571428571428572,5.458333333333333,4.333333333333333
He turned to leave then stopped.,-10.1938042857143,6.5454545454545,5.6875,4.1666666666667,2.0,5.91,4.333333333333333
He understood the science behind it.,-9.7081642857143,6.8235294117647,6.1538461538462,5.0666666666667,1.5714285714285714,6.06,5.0
He wanted to investigate the victim.,-8.8203828571429,6.8235294117647,5.3076923076923,3.8,1.7142857142857142,6.013333333333333,5.0
He was a United States Senator!,-11.1192171428571,6.5454545454545,5.5625,6.0833333333333,2.142857142857143,6.073333333333333,4.166666666666667
He was a tall muscular man.,-9.2222142857143,7.0,5.7857142857143,5.2941176470588,2.2857142857142856,5.8133333333333335,3.5
He was bleeding from the stomach.,-8.9531271428571,6.8823529411765,4.5294117647059,4.75,1.5714285714285714,6.061666666666667,4.5
He was cruel and scary and-,-14.384705,5.1666666666667,4.0,5.0769230769231,1.5,6.136666666666668,3.6666666666666665
"He was happy, upbeat and friendly.",-7.8356835,6.7647058823529,6.3125,5.1333333333333,1.75,5.739999999999999,4.5
"He was too skinny, almost skeletal.",-10.25491875,6.6,4.6666666666667,4.2857142857143,2.25,5.371666666666667,4.666666666666667
He was underground in a cave.,-9.973,6.8333333333333,4.5714285714286,4.5714285714286,1.7142857142857142,6.11,3.8333333333333335
He was very patient and sure-footed.,-8.9777,6.9090909090909,4.75,4.3333333333333,2.111111111111111,5.808571428571428,4.142857142857143
He'd come because he had news.,-9.4742625,5.8235294117647,3.9230769230769,3.8666666666667,1.875,6.0600000000000005,3.4285714285714284
"He's been frantic, the woman explained.",-8.9635244444444,6.1666666666667,4.2941176470588,3.3333333333333,1.6666666666666667,5.688571428571428,4.571428571428571
He's going to be more powerful.,-6.232865,6.9375,4.4666666666667,4.75,1.75,6.274285714285715,3.5714285714285716
He's in the quantum physics department.,-9.5081475,6.9,3.6,4.6428571428571,2.125,5.891428571428571,4.714285714285714
He's taught me that by example.,-10.69883875,6.0,5.5555555555556,5.4,1.875,6.092857142857142,3.5714285714285716
He's too badly damaged and malnourished.,-9.2381625,6.8,4.2666666666667,4.3076923076923,1.875,5.362857142857143,4.857142857142857
Headed into the town's only bar.,-11.42727125,5.6470588235294,4.2941176470588,4.25,2.375,5.792857142857143,3.7142857142857144
Heavy fabric stretched on steel frames.,-12.0546,6.3333333333333,3.625,3.0625,1.4285714285714286,4.758333333333333,5.5
Her answer was difficult to grasp.,-9.3756877142857,7.0,5.7333333333333,4.4285714285714,1.4285714285714286,5.793333333333333,4.666666666666667
Her dreams remain vague and inconclusive.,-11.2579928571429,6.8888888888889,4.8571428571429,3.7142857142857,1.4285714285714286,5.0216666666666665,5.833333333333333
Her energy level was too low.,-9.0795457142857,7.0,5.2666666666667,4.8461538461538,1.4285714285714286,5.84,3.8333333333333335
Her feathery blond hair hung limp.,-15.9159385714286,6.4444444444444,3.625,3.3125,1.2857142857142858,4.176666666666667,4.666666666666667
Her life was a horror film.,-9.93378,6.9411764705882,4.8571428571429,4.6923076923077,1.7142857142857142,6.0,3.5
Her only plan was to delay.,-10.806424285714302,6.6923076923077,4.5294117647059,4.1666666666667,1.4285714285714286,6.06,3.5
Her safety is of utmost importance.,-11.2335328571429,6.8333333333333,5.1764705882353,6.0666666666667,1.4285714285714286,5.651666666666667,4.833333333333333
Her wisdom and foresight is evident.,-11.2693671428571,6.4,5.0666666666667,3.6428571428571,1.4285714285714286,5.371666666666666,5.0
Her wrist supported many gold bangles.,-12.61528,6.5882352941176,3.8571428571429,3.3076923076923,1.7142857142857142,4.803333333333334,5.333333333333333
Here are details from the auction:,-10.769451428571399,6.0,5.875,3.8666666666667,1.5714285714285714,6.041666666666667,4.666666666666667
Here is more on these platforms.,-9.9218785714286,5.2,4.1111111111111,3.8,1.5714285714285714,6.09,4.333333333333333
"Here it comes, the unknown DNA.",-11.5450075,6.2727272727273,2.8947368421053,2.8125,2.0,5.838333333333334,4.0
Here turn around and face me.,-11.5468771428571,5.0,5.375,5.25,1.8571428571428572,6.066666666666666,3.8333333333333335
Hey kido u made me smile.,-13.3618485714286,4.5833333333333,3.1875,4.0769230769231,1.7142857142857142,4.911666666666667,3.1666666666666665
His catch: three top phone reps.,-12.27113875,4.3076923076923,1.9411764705882,2.0,2.375,5.273333333333333,4.166666666666667
"His cell was functional, if unoriginal.",-11.09180125,5.8181818181818,2.7894736842105,2.25,1.875,5.244999999999999,5.333333333333333
His demeanor was cynical and angry.,-9.6139785714286,7.0,4.9411764705882,4.5833333333333,1.4285714285714286,5.364999999999999,4.833333333333333
His hand descended towards the king.,-11.3361028571429,6.8,3.5,2.3333333333333,1.4285714285714286,5.603333333333333,5.0
His knee pressed on my neck.,-12.2918942857143,6.6875,3.6666666666667,3.375,1.4285714285714286,5.511666666666667,3.6666666666666665
His leg is too badly damaged.,-10.318251428571402,6.4666666666667,3.9285714285714,5.4285714285714,1.5714285714285714,5.503333333333334,3.8333333333333335
His lungs were filling with blood.,-11.40563,6.8333333333333,5.2857142857143,4.7142857142857,1.2857142857142858,5.493333333333333,4.666666666666667
His mental anxiety had no outlet.,-12.7656714285714,6.8666666666667,4.5714285714286,4.5,1.4285714285714286,5.411666666666666,4.5
His mind sought a rational explanation.,-10.5510428571429,6.8823529411765,3.7058823529412,3.4375,1.7142857142857142,5.378333333333333,5.5
His organization did some fantastic work.,-11.4561542857143,7.0,5.1333333333333,5.6428571428571,1.7142857142857142,5.71,5.833333333333333
His pants were clean white jeans.,-13.17118,6.5833333333333,4.4375,5.0769230769231,1.7142857142857142,5.3166666666666655,4.5
His parents are from Hong Kong.,-9.6645828571429,7.0,5.5625,6.0,1.4285714285714286,5.685,4.166666666666667
His preference for basketball over golf.,-13.31602,4.2727272727273,2.875,3.9166666666667,1.4285714285714286,5.471666666666668,5.666666666666667
His skin was waxy and grey.,-11.9401285714286,6.9411764705882,3.8235294117647,3.75,1.4285714285714286,5.473333333333334,3.5
His sorrow gave way to anger.,-12.3603357142857,6.8181818181818,4.736842105263199,2.5625,1.4285714285714286,5.558333333333334,3.8333333333333335
His soul sang with the music.,-11.0152785714286,6.8461538461538,4.2352941176471,3.5,1.4285714285714286,5.919999999999999,3.8333333333333335
His stomach pains worsened with time.,-13.3710714285714,6.8888888888889,5.75,5.75,1.2857142857142858,5.173333333333333,5.166666666666667
His tea was black but sweetened.,-11.4900471428571,6.5333333333333,5.2,3.8571428571429,1.7142857142857142,5.526666666666667,4.333333333333333
"Honest answer is, I'm not sure.",-9.6230044444444,5.6363636363636,5.625,6.3333333333333,1.7777777777777777,5.972857142857143,3.4285714285714284
Hope is indeed a wonderful thing.,-10.1372357142857,6.8333333333333,6.0,5.6470588235294,2.0,5.871666666666666,4.5
Hotel is just around the corner.,-9.645549999999998,6.2307692307692,4.5882352941176,6.0,1.7142857142857142,6.116666666666667,4.333333333333333
How can they just expel you?,-9.126209999999999,6.5454545454545,4.6875,6.1666666666667,1.8571428571428572,5.978333333333334,3.6666666666666665
How can you choose this lifestyle?,-10.8423542857143,7.0,5.7333333333333,5.8461538461538,1.7142857142857142,5.95,4.666666666666667
How debilitating the sensory issues are.,-13.0246757142857,5.2352941176471,3.0,3.5384615384615,2.0,5.461666666666667,5.666666666666667
How do we compare to others?,-9.6403685714286,6.9375,5.5714285714286,5.7058823529412,1.5714285714285714,6.071666666666666,3.6666666666666665
How do you like your coffee?,-9.9387557142857,7.0,5.8666666666667,6.8125,1.7142857142857142,6.228333333333333,3.6666666666666665
How do you want to feel?,-8.7169788571429,6.6111111111111,5.7647058823529,6.1764705882353,1.7142857142857142,6.451666666666667,3.0
How does billing and collection work?,-11.2689842857143,6.5882352941176,5.2307692307692,4.4666666666667,2.2857142857142856,5.6499999999999995,5.166666666666667
How does he look up close?,-9.3791985714286,6.7272727272727,5.1052631578947,5.875,1.7142857142857142,6.038333333333334,3.3333333333333335
How is the weather in Spain?,-8.6728685714286,7.0,5.9375,6.1333333333333,1.5714285714285714,6.294999999999999,3.6666666666666665
How much time do you have?,-10.155580000000002,7.0,6.6,6.7142857142857,1.2857142857142858,6.428333333333334,3.3333333333333335
How sturdy is the coffee table?,-11.6866657142857,7.0,4.6,5.5,1.7142857142857142,5.7316666666666665,4.166666666666667
How to create a personalized chart.,-10.9705171428571,5.7222222222222,4.7647058823529,2.7647058823529,1.8571428571428572,5.675,4.833333333333333
"However, that wasn't an immediate improvement.",-7.8035023333333,6.6470588235294,5.75,4.1333333333333,2.111111111111111,5.504285714285715,5.571428571428571
"However, they were much too large.",-7.196252625,6.5625,4.2,4.9375,2.0,5.96,4.5
Humanitarian outreach and consolidation of control.,-13.1538471428571,5.0555555555556,2.5,2.2142857142857,1.5714285714285714,5.251666666666666,7.5
Hunt more than rabbits or deer.,-13.3315428571429,4.5882352941176,2.6923076923077,2.4,1.7142857142857142,5.22,4.166666666666667
I Luv U SO much Forever.,-14.8450757142857,3.7272727272727,3.4210526315789,4.625,1.4285714285714286,5.425,3.0
I am Steven Segal's litigation attorney.,-10.763545,6.8,2.9444444444444,3.8,2.25,4.918571428571428,4.857142857142857
I am really proud of her.,-8.9848285714286,6.9333333333333,5.9285714285714,6.7142857142857,1.5714285714285714,6.22,3.1666666666666665
I can see the oak tree.,-9.007714285714298,7.0,6.4375,6.1666666666667,1.8571428571428572,6.0683333333333325,2.8333333333333335
I cannot debate the truth fact.,-9.925745,3.3888888888889,2.1176470588235,2.1764705882353,2.0,6.152857142857142,3.5714285714285716
I certainly wouldn't wear dress pants.,-10.1654375,6.9444444444444,6.0,5.9285714285714,2.0,5.157142857142857,4.571428571428571
I could not escape this obligation.,-8.9197885714286,6.8666666666667,4.6428571428571,5.3571428571429,1.7142857142857142,5.8950000000000005,4.833333333333333
I couldn't help laughing with him.,-8.415415,6.1,6.0,5.4285714285714,1.625,5.721428571428571,4.0
I dared him to do it.,-9.1173557142857,6.9090909090909,6.25,6.1666666666667,1.7142857142857142,6.241666666666667,2.5
I decided to neutralize the situation.,-8.5115957142857,6.9166666666667,5.3529411764706,5.1333333333333,1.7142857142857142,5.925,5.333333333333333
I didn't say you were scared.,-7.471085,6.875,5.6428571428571,6.2941176470588,1.75,5.777142857142858,3.2857142857142856
I didn't sense any immediate danger.,-9.37831875,7.0,5.5,6.0,2.0,5.285714285714286,4.285714285714286
I don't have dissociative identity disorder.,-9.950185,6.8823529411765,4.75,4.4,2.0,5.057142857142858,5.428571428571429
I don't have the answer yet.,-7.78236875,6.8,6.4444444444444,6.4666666666667,2.0,6.024285714285715,3.142857142857143
I don't know much about him.,-7.6230875,7.0,6.75,6.8333333333333,1.75,5.947142857142857,3.142857142857143
I don't want to discuss it.,-6.1433865,6.9411764705882,6.875,6.6,1.75,6.014285714285714,3.0
I don't want you to die!,-8.68481375,7.0,5.4285714285714,6.8571428571429,2.0,6.077142857142857,2.5714285714285716
I enjoy her chocolate fudge cake.,-13.38942,6.9230769230769,5.4117647058824,5.5833333333333,2.142857142857143,5.138333333333333,4.5
I even hired a medical practitioner.,-10.3773285714286,6.9230769230769,4.3529411764706,5.3333333333333,1.8571428571428572,5.6066666666666665,5.0
I feel the same way sometimes.,-9.6395128571429,6.8823529411765,6.7647058823529,6.7222222222222,1.8571428571428572,6.2633333333333345,4.0
I fell into the cow pasture.,-10.0626857142857,6.9166666666667,4.0588235294118,3.9333333333333,1.8571428571428572,5.546666666666667,3.6666666666666665
"I felt awful: exhausted, weak, upset.",-11.88603,5.8333333333333,4.6875,6.1538461538462,3.2,5.005,4.666666666666667
I get paid no matter what.,-11.432357142857102,6.8666666666667,6.0,5.7333333333333,1.5714285714285714,6.1000000000000005,3.3333333333333335
I get to ask the question.,-8.6599542857143,6.75,5.2666666666667,5.5,1.7142857142857142,6.536666666666668,3.3333333333333335
I give this dealer an A+!,-12.29066,6.8666666666667,4.5333333333333,4.6153846153846,2.0,6.283333333333334,3.1666666666666665
I go back to work tomorrow.,-9.2466485714286,7.0,6.75,6.9375,1.8571428571428572,6.261666666666666,3.5
I got pinched in the elevator.,-10.1973342857143,6.7647058823529,4.3076923076923,3.9333333333333,1.5714285714285714,5.848333333333334,4.0
I had bullets in that gun!,-11.0899528571429,6.9333333333333,4.2,5.0,1.5714285714285714,6.113333333333333,3.3333333333333335
I have a very supportive husband.,-9.7212128571429,6.9333333333333,5.8888888888889,6.3333333333333,2.142857142857143,6.035,4.5
I have chocolate peanut butter brownies.,-12.7677114285714,6.8666666666667,5.2,6.0714285714286,2.142857142857143,4.963333333333333,5.666666666666667
I have to ask you that.,-9.25048,6.4705882352941,6.4615384615385,6.0,1.7142857142857142,6.759999999999999,2.8333333333333335
I highly recommend the hot chik'n.,-12.8434477777778,5.4166666666667,3.7647058823529,5.5333333333333,1.8571428571428572,4.913333333333333,4.666666666666667
I ignored his arrogant little comment.,-11.03512,6.9333333333333,4.8,5.7142857142857,2.2857142857142856,5.373333333333334,5.333333333333333
I just have to get something.,-8.27591,6.9166666666667,6.6875,6.9230769230769,1.5714285714285714,6.625,3.8333333333333335
I knew I couldn't trust you.,-8.74021,6.9375,5.9285714285714,6.4705882352941,2.25,5.8757142857142854,3.142857142857143
I know what you're gonna say.,-7.8564,6.6666666666667,6.5625,6.7692307692308,2.5555555555555554,5.678749999999999,2.875
I like the openness and beauty.,-10.854864285714298,6.5294117647059,5.1176470588235,5.5625,1.7142857142857142,6.131666666666667,4.166666666666667
"I made some silly assumptions, though.",-11.008785,6.6666666666667,5.1875,6.0769230769231,2.75,5.508333333333333,5.166666666666667
I need it to impress her.,-9.1476457142857,6.9411764705882,5.8823529411765,6.75,1.8571428571428572,6.278333333333332,3.1666666666666665
I needed to test your methodology.,-10.2443257142857,6.8,4.2,4.1428571428571,1.7142857142857142,5.873333333333334,4.666666666666667
I picked up the razor blade...,-12.1488401428571,6.0,5.625,4.2666666666667,2.0,5.64,3.6666666666666665
I saw the good guys win.,-8.97898,6.9230769230769,4.8823529411765,4.8333333333333,2.0,6.18,3.0
I started listening to satellite radio.,-9.92388,6.8823529411765,5.1428571428571,6.0769230769231,1.5714285714285714,5.651666666666666,5.5
I still haven't heard from Pendergast.,-8.819462500000002,6.9230769230769,3.1764705882353,5.0833333333333,1.875,5.337142857142857,4.571428571428571
I still saw cynicism and contempt.,-11.0548385714286,6.8,3.6,3.8461538461538,1.5714285714285714,5.4383333333333335,4.666666666666667
I studied and became a lawyer.,-8.6971857142857,6.9375,5.5,5.4117647058824,1.7142857142857142,6.028333333333333,4.0
I suddenly feel shy and embarrassed.,-11.2810328571429,6.6666666666667,5.3571428571429,6.0,1.5714285714285714,5.511666666666667,5.0
"I think I love you, mate.",-10.7706225,6.9411764705882,4.7647058823529,5.8333333333333,1.5,6.2683333333333335,3.0
I think it's been very encouraging.,-7.76066375,6.9333333333333,5.9333333333333,6.1428571428571,2.0,6.055714285714286,4.142857142857143
I thought it was very unique.,-7.7273428571429,7.0,6.4705882352941,6.75,1.7142857142857142,6.2,3.8333333333333335
I thought that you were anyway.,-9.108667142857103,6.2,4.6,5.3571428571429,1.8571428571428572,6.32,4.166666666666667
I thought you might be praying.,-8.7923185714286,6.8823529411765,5.4117647058824,6.375,2.2857142857142856,6.016666666666667,4.166666666666667
I told you to stay hidden!,-10.460945714285701,6.8,5.0555555555556,5.5333333333333,1.7142857142857142,6.1499999999999995,3.3333333333333335
I told you what to do.,-9.4842971428571,6.9411764705882,6.5294117647059,6.5,2.0,6.628333333333334,2.6666666666666665
I tried during the 2000 campaign.,-10.2534185714286,6.7647058823529,5.1875,4.5333333333333,1.8571428571428572,5.876666666666666,4.5
I used some of your soap.,-10.09051,7.0,6.2142857142857,6.4615384615385,1.5714285714285714,6.2,3.1666666666666665
I want everybody to do well.,-8.6979457142857,6.8888888888889,6.4117647058824,6.4705882352941,1.8571428571428572,6.296666666666667,3.6666666666666665
I was amazed and really excited.,-9.596217142857101,6.9444444444444,6.25,6.3125,1.7142857142857142,5.989999999999999,4.333333333333333
"I was so embarrassed, so ashamed.",-9.42238875,6.5333333333333,5.0666666666667,5.1428571428571,2.25,5.843333333333334,4.333333333333333
I will make that commitment today.,-8.9571285714286,6.8181818181818,5.5263157894737,5.75,1.8571428571428572,6.101666666666666,4.666666666666667
I would recommend them to anyone!,-10.0618742857143,7.0,6.4666666666667,5.9285714285714,1.5714285714285714,6.161666666666666,4.5
I'd rather fight mosquitoes than bats.,-12.36778375,6.7647058823529,3.9230769230769,4.0,1.625,5.211428571428572,4.571428571428571
I'll see what you can do.,-7.2098325,6.8666666666667,5.4666666666667,5.7857142857143,2.25,6.288571428571429,2.7142857142857144
I'll show you my new dance.,-10.8613825,6.9090909090909,5.3157894736842,6.1875,2.0,6.022857142857143,3.0
I'll tell you that joke again.,-10.04,7.0,6.0,6.6666666666667,2.125,5.950000000000001,3.4285714285714284
"I'm a hemotologist, not a detective.",-9.91992,6.8888888888889,2.8571428571429,4.2142857142857,2.111111111111111,5.442857142857143,4.142857142857143
I'm also hiring an office assistant.,-9.8561325,6.9090909090909,5.5789473684211,6.0625,2.0,5.65,4.285714285714286
I'm definitely up to the challenge!,-9.6762325,6.8235294117647,6.2941176470588,6.75,1.75,6.267142857142858,4.142857142857143
I'm getting custody of the kids.,-9.05074625,6.8125,4.8,5.9375,1.625,6.097142857142858,3.7142857142857144
I'm going to take him on.,-7.87976,6.4117647058824,5.4615384615385,5.2666666666667,1.75,6.3985714285714295,2.7142857142857144
I'm just here with another girl.,-9.68321125,6.7647058823529,5.6875,5.8,2.0,6.121428571428572,3.7142857142857144
"I'm like, I'm a little down.",-9.750628,4.2222222222222,4.0,5.25,1.8,6.295,2.625
I'm mad at that stupid toy.,-11.0678575,6.8666666666667,4.6666666666667,5.3571428571429,1.875,5.7385714285714275,3.0
I'm not crazy about blind dates.,-10.30441625,6.875,5.9285714285714,6.0,1.75,5.671428571428571,3.7142857142857144
I'm not teaching middle school here.,-10.849655,6.75,4.3571428571429,5.4705882352941,2.0,5.821428571428571,4.285714285714286
I'm out here looking for Leo.,-10.1011675,6.5555555555556,4.5714285714286,5.3571428571429,1.875,5.948571428571428,3.2857142857142856
I'm sick of the whole scene.,-8.89867875,6.9444444444444,5.9285714285714,6.2142857142857,1.875,6.131428571428571,3.142857142857143
I'm starting to get a complex.,-7.9932275,6.5555555555556,4.9285714285714,5.6428571428571,1.75,6.211428571428572,3.4285714285714284
I've continued working on the case!,-10.076545,6.8235294117647,5.1428571428571,5.6923076923077,1.625,6.035714285714286,4.142857142857143
I've said it hundreds of times.,-10.15916125,6.8181818181818,6.0526315789474,6.4375,1.625,6.025714285714286,3.5714285714285716
Ideal for indoor or outdoor cultivation.,-14.5558571428571,6.6,4.0,3.5714285714286,2.4285714285714284,4.989999999999999,5.666666666666667
If only to collect her belongings.,-12.14496,5.6666666666667,4.3333333333333,3.2666666666667,1.7142857142857142,5.708333333333333,4.666666666666667
If so - how can I pay?,-10.10366,6.0588235294118,5.7142857142857,5.4615384615385,2.125,6.363333333333333,2.3333333333333335
If the Downloading will not start.,-10.4992085714286,4.3529411764706,4.0,2.5333333333333,1.8571428571428572,6.1000000000000005,4.666666666666667
Implementation of Behavior-Driven Development is straightforward.,-12.8123428571429,6.0,2.5,2.4166666666667,2.0,5.307142857142857,8.285714285714286
In a way it seemed pointless.,-8.82431,6.4,5.3333333333333,5.7142857142857,1.5714285714285714,6.048333333333333,3.8333333333333335
"In brief, inferiors salute superiors first.",-12.60057375,5.8666666666667,3.5333333333333,2.6923076923077,1.75,4.5249999999999995,6.0
"In fact, he looked downright uncomfortable.",-8.895560625,6.9444444444444,5.875,5.75,1.75,5.341666666666666,6.0
"In particular, my hand remained motionless.",-9.37074875,6.5333333333333,3.0714285714286,3.2142857142857,1.75,5.306666666666667,6.0
In them was sorrow and anger.,-9.3526857142857,5.4666666666667,3.2142857142857,3.2857142857143,1.5714285714285714,5.973333333333334,3.8333333333333335
"In this case, it is not.",-5.955578125,6.3333333333333,5.375,5.6875,1.75,6.724999999999999,2.8333333333333335
Initial budget estimate: about $40 million.,-9.8803788888889,5.9375,3.5333333333333,3.0,2.3333333333333335,4.339999999999999,5.142857142857143
Instead he dug a little deeper:,-12.67269,5.1333333333333,3.8571428571429,4.0,1.7142857142857142,5.533333333333332,4.166666666666667
Is Luton plane stack a joke?,-14.4344757142857,4.2941176470588,1.9411764705882,2.125,1.5714285714285714,5.168333333333333,3.6666666666666665
Is he teaching religious-symbolism classes again?,-13.5526957142857,6.5882352941176,4.625,5.2,2.4444444444444446,5.322857142857143,6.0
Is it because of the drugs?,-10.1649757142857,6.9333333333333,5.0666666666667,5.1428571428571,2.0,6.658333333333334,3.5
Is that all you care about?,-11.5498857142857,7.0,6.2666666666667,6.1538461538462,1.8571428571428572,6.59,3.5
It actually simplifies lots of points.,-10.4820128571429,6.8,5.2,4.5,1.4285714285714286,5.466666666666666,5.333333333333333
It almost seemed like a toy.,-10.0940828571429,6.9411764705882,5.2352941176471,5.25,1.5714285714285714,5.871666666666666,3.6666666666666665
It also included two data centers.,-8.33773,6.9411764705882,5.0,3.6666666666667,1.8571428571428572,5.671666666666667,4.666666666666667
It changes everything about human interaction.,-10.9294314285714,6.8888888888889,5.4285714285714,4.8571428571429,1.7142857142857142,5.608333333333333,6.666666666666667
It does wonders for the soul.,-9.92838,6.9333333333333,5.2857142857143,5.5,1.7142857142857142,6.04,3.8333333333333335
It has a light tangy flavor.,-9.9342214285714,7.0,5.9411764705882,6.1333333333333,2.2857142857142856,5.448333333333333,3.6666666666666665
It is not just company longevity.,-9.89158,5.625,2.8666666666667,3.4375,2.0,6.048333333333333,4.5
It is only your own projection.,-8.9893157142857,6.7272727272727,4.25,4.6666666666667,2.0,6.033333333333334,4.166666666666667
It is the next entertainment revolution.,-8.1288471428571,6.8461538461538,3.7058823529412,4.1666666666667,2.2857142857142856,6.101666666666667,5.666666666666667
It looked like a trash heap.,-9.9961214285714,6.8823529411765,5.2352941176471,5.25,1.8571428571428572,5.640000000000001,3.6666666666666665
It meant waving a white flag.,-10.3408871428571,6.6363636363636,4.3684210526316,3.8125,1.8571428571428572,5.515,3.8333333333333335
It originated with the Wissahickon Section.,-10.43971,6.1764705882353,2.0714285714286,2.4615384615385,1.8571428571428572,5.33,6.166666666666667
It probably has the Dumper's name.,-8.585105,6.4666666666667,1.7142857142857,4.4285714285714,2.0,5.724285714285714,4.0
It seemed to calm his anxiety.,-8.9870042857143,7.0,6.1333333333333,5.3076923076923,1.7142857142857142,5.783333333333334,4.0
"It smelled bad, like rotten garbage.",-12.23902375,6.6470588235294,5.2857142857143,6.0769230769231,2.0,5.0633333333333335,4.833333333333333
It stands for Hypertext Transfer Protocol.,-11.6259528571429,6.8125,2.8,3.5,1.8571428571428572,4.998333333333334,6.0
It still seems a little unreal.,-9.9105614285714,6.9230769230769,5.7647058823529,6.5833333333333,1.7142857142857142,5.801666666666667,4.166666666666667
It was a breaking news report.,-8.1757371428571,6.8,5.5,5.2857142857143,2.2857142857142856,6.1049999999999995,4.0
"It was a cylindrical, rocky chamber.",-9.72312625,6.9090909090909,3.6875,3.75,2.75,5.516666666666667,4.833333333333333
It was a deadly lung cancer.,-9.6026228571429,6.7333333333333,4.2666666666667,5.0,2.2857142857142856,5.72,3.6666666666666665
It was a night to celebrate.,-8.5018928571429,7.0,6.4666666666667,5.0714285714286,1.7142857142857142,6.443333333333334,3.6666666666666665
"It was a shark, wasn't it?",-10.6118755555556,6.8333333333333,4.9375,5.125,1.6666666666666667,6.082857142857143,2.7142857142857144
"It was all ridiculous, crazy, insane.",-10.0816488888889,5.5,4.9333333333333,5.2857142857143,2.5555555555555554,5.703333333333333,4.833333333333333
It was an upstairs back bedroom.,-11.4374142857143,6.2352941176471,5.375,4.4,2.2857142857142856,5.778333333333333,4.333333333333333
It was just a fishing expedition.,-9.5043071428571,6.9090909090909,5.0,4.6666666666667,2.2857142857142856,6.003333333333334,4.5
